X,Y,line_id,node_id,name
23.7396480,37.9778196,223823187,2326906540,den exw
23.7396004,37.9778840,223823187,2326906558,den exw
23.7402914,37.9775681,223823188,2326906491,den exw
23.7402048,37.9775288,223823188,2326906476,den exw
23.7402131,37.9775174,223823188,2326906472,den exw
23.7401937,37.9775086,223823188,2326906464,den exw
23.7401853,37.9775200,223823188,2326906474,den exw
23.7401610,37.9775090,223823188,2326906467,den exw
23.7400987,37.9774808,223823188,2326906453,den exw
23.7401781,37.9773720,223823188,2326906417,den exw
23.7401977,37.9773452,223823188,2326906404,den exw
23.7402062,37.9773490,223823188,2326906409,den exw
23.7402269,37.9773584,223823188,2326906415,den exw
23.7402801,37.9773825,223823188,2326906419,den exw
23.7402741,37.9773908,223823188,2326906420,den exw
23.7402928,37.9773992,223823188,2326906427,den exw
23.7402988,37.9773910,223823188,2326906422,den exw
23.7403903,37.9774325,223823188,2326906434,den exw
23.7402914,37.9775681,223823188,2326906491,den exw
23.7400915,37.9773346,223823189,2326906400,den exw
23.7400481,37.9773970,223823189,2326906426,den exw
23.7399362,37.9773487,223823189,2326906407,den exw
23.7399499,37.9773297,223823189,2326906398,den exw
23.7399914,37.9772524,223823189,2326906373,den exw
23.7399520,37.9772354,223823189,2326906366,den exw
23.7399330,37.9772628,223823189,2326906378,den exw
23.7397889,37.9772006,223823189,2326906350,den exw
23.7398564,37.9771077,223823189,2326906332,den exw
23.7398931,37.9771066,223823189,2326906331,den exw
23.7398886,37.9770816,223823189,2326906324,den exw
23.7401215,37.9770547,223823189,2326906322,den exw
23.7402352,37.9771050,223823189,2326906329,den exw
23.7401696,37.9771995,223823189,2326906349,den exw
23.7401542,37.9771928,223823189,2326906347,den exw
23.7401352,37.9772202,223823189,2326906359,den exw
23.7401135,37.9772108,223823189,2326906354,den exw
23.7400774,37.9772628,223823189,2326906380,den exw
23.7401266,37.9772840,223823189,2326906388,den exw
23.7400915,37.9773346,223823189,2326906400,den exw
23.7396391,37.9774069,223823190,2326906429,den exw
23.7396828,37.9773467,223823190,2326906405,den exw
23.7398758,37.9774328,223823190,2326906436,den exw
23.7398325,37.9774932,223823190,2326906459,den exw
23.7396391,37.9774069,223823190,2326906429,den exw
23.7394266,37.9776994,223823191,2326906508,den exw
23.7395535,37.9777581,223823191,2326906524,den exw
23.7394980,37.9778333,223823191,2326906544,den exw
23.7393745,37.9777712,223823191,2326906527,den exw
23.7394266,37.9776994,223823191,2326906508,den exw
23.7395643,37.9775098,223823192,2326906469,den exw
23.7396391,37.9774069,223823192,2326906429,den exw
23.7398325,37.9774932,223823192,2326906459,den exw
23.7397574,37.9775991,223823192,2326906497,den exw
23.7395643,37.9775098,223823192,2326906469,den exw
23.7394957,37.9773521,223823193,2326906410,den exw
23.7395884,37.9773966,223823193,2326906424,den exw
23.7395425,37.9774560,223823193,2326906446,den exw
23.7394498,37.9774116,223823193,2326906431,den exw
23.7394957,37.9773521,223823193,2326906410,den exw
23.7395156,37.9775769,223823194,2326906493,den exw
23.7395643,37.9775098,223823194,2326906469,den exw
23.7397574,37.9775991,223823194,2326906497,den exw
23.7397078,37.9776657,223823194,2326906504,den exw
23.7396442,37.9776363,223823194,2326906500,den exw
23.7395156,37.9775769,223823194,2326906493,den exw
23.7396828,37.9773467,223823195,2326906405,den exw
23.7397575,37.9772439,223823195,2326906371,den exw
23.7399499,37.9773297,223823195,2326906398,den exw
23.7399362,37.9773487,223823195,2326906407,den exw
23.7398758,37.9774328,223823195,2326906436,den exw
23.7396828,37.9773467,223823195,2326906405,den exw
23.7403455,37.9773134,223823196,2326906397,den exw
23.7403538,37.9773032,223823196,2326906393,den exw
23.7404311,37.9771917,223823196,2326906345,den exw
23.7405330,37.9772369,223823196,2326906367,den exw
23.7404445,37.9773582,223823196,2326906413,den exw
23.7403455,37.9773134,223823196,2326906397,den exw
23.7394266,37.9776994,223823197,2326906508,den exw
23.7395156,37.9775769,223823197,2326906493,den exw
23.7396442,37.9776363,223823197,2326906500,den exw
23.7396134,37.9776777,223823197,2326906505,den exw
23.7395535,37.9777581,223823197,2326906524,den exw
23.7394266,37.9776994,223823197,2326906508,den exw
23.7403538,37.9773032,223823198,2326906393,den exw
23.7403120,37.9772851,223823198,2326906392,den exw
23.7403205,37.9772729,223823198,2326906385,den exw
23.7402731,37.9772525,223823198,2326906375,den exw
23.7403425,37.9771525,223823198,2326906344,den exw
23.7404311,37.9771917,223823198,2326906345,den exw
23.7403538,37.9773032,223823198,2326906393,den exw
23.7393134,37.9773551,223823199,2326906412,den exw
23.7393889,37.9772647,223823199,2326906381,den exw
23.7395302,37.9773109,223823199,2326906395,den exw
23.7394957,37.9773521,223823199,2326906410,den exw
23.7394498,37.9774116,223823199,2326906431,den exw
23.7394421,37.9774197,223823199,2326906433,den exw
23.7393134,37.9773551,223823199,2326906412,den exw
23.7395662,37.9771141,223823200,2326906334,den exw
23.7395927,37.9772264,223823200,2326906364,den exw
23.7396037,37.9772728,223823200,2326906383,den exw
23.7395182,37.9772556,223823200,2326906376,den exw
23.7395140,37.9772251,223823200,2326906360,den exw
23.7394911,37.9772260,223823200,2326906362,den exw
23.7394723,37.9771264,223823200,2326906336,den exw
23.7395662,37.9771141,223823200,2326906334,den exw
23.7393918,37.9775074,223823201,2326906462,den exw
23.7394401,37.9774478,223823201,2326906443,den exw
23.7394254,37.9774404,223823201,2326906439,den exw
23.7394421,37.9774197,223823201,2326906433,den exw
23.7394498,37.9774116,223823201,2326906431,den exw
23.7395425,37.9774560,223823201,2326906446,den exw
23.7394701,37.9775469,223823201,2326906481,den exw
23.7393918,37.9775074,223823201,2326906462,den exw
23.7399192,37.9778834,223823202,2326906557,den exw
23.7398544,37.9778546,223823202,2326906548,den exw
23.7399090,37.9777811,223823202,2326906531,den exw
23.7399490,37.9778003,223823202,2326906539,den exw
23.7399723,37.9777683,223823202,2326906526,den exw
23.7401023,37.9778273,223823202,2326906542,den exw
23.7400261,37.9779329,223823202,2326906565,den exw
23.7399192,37.9778834,223823202,2326906557,den exw
23.7396134,37.9776777,223823203,2326906505,den exw
23.7397177,37.9777259,223823203,2326906515,den exw
23.7396837,37.9777715,223823203,2326906529,den exw
23.7396480,37.9778196,223823203,2326906540,den exw
23.7396004,37.9778840,223823203,2326906558,den exw
23.7394980,37.9778333,223823203,2326906544,den exw
23.7395535,37.9777581,223823203,2326906524,den exw
23.7396134,37.9776777,223823203,2326906505,den exw
23.7393107,37.9775444,223823204,2326906479,den exw
23.7393555,37.9774891,223823204,2326906455,den exw
23.7393347,37.9774787,223823204,2326906451,den exw
23.7393009,37.9774617,223823204,2326906448,den exw
23.7392470,37.9774346,223823204,2326906438,den exw
23.7391851,37.9775087,223823204,2326906465,den exw
23.7392949,37.9775639,223823204,2326906490,den exw
23.7393107,37.9775444,223823204,2326906479,den exw
23.7402269,37.9773584,223823205,2326906415,den exw
23.7402811,37.9772842,223823205,2326906390,den exw
23.7403455,37.9773134,223823205,2326906397,den exw
23.7404445,37.9773582,223823205,2326906413,den exw
23.7403903,37.9774325,223823205,2326906434,den exw
23.7402988,37.9773910,223823205,2326906422,den exw
23.7402801,37.9773825,223823205,2326906419,den exw
23.7402269,37.9773584,223823205,2326906415,den exw
23.7395927,37.9772264,223823206,2326906364,den exw
23.7396225,37.9772408,223823206,2326906369,den exw
23.7396037,37.9772728,223823206,2326906383,den exw
23.7396653,37.9772811,223823206,2326906386,den exw
23.7397749,37.9771495,223823206,2326906342,den exw
23.7397383,37.9771273,223823206,2326906337,den exw
23.7397310,37.9770919,223823206,2326906326,den exw
23.7395662,37.9771141,223823206,2326906334,den exw
23.7395927,37.9772264,223823206,2326906364,den exw
23.7400618,37.9775777,223823207,2326906495,den exw
23.7401072,37.9775155,223823207,2326906471,den exw
23.7401441,37.9775322,223823207,2326906478,den exw
23.7401610,37.9775090,223823207,2326906467,den exw
23.7401853,37.9775200,223823207,2326906474,den exw
23.7402048,37.9775288,223823207,2326906476,den exw
23.7402914,37.9775681,223823207,2326906491,den exw
23.7402291,37.9776535,223823207,2326906502,den exw
23.7400618,37.9775777,223823207,2326906495,den exw
23.7390843,37.9776294,223823208,2326906499,den exw
23.7391851,37.9775087,223823208,2326906465,den exw
23.7392949,37.9775639,223823208,2326906490,den exw
23.7393107,37.9775444,223823208,2326906479,den exw
23.7393323,37.9775553,223823208,2326906485,den exw
23.7393771,37.9775000,223823208,2326906460,den exw
23.7393918,37.9775074,223823208,2326906462,den exw
23.7394701,37.9775469,223823208,2326906481,den exw
23.7393109,37.9777434,223823208,2326906519,den exw
23.7390843,37.9776294,223823208,2326906499,den exw
23.7393090,37.9777913,223823209,2326906533,den exw
23.7398057,37.9771340,223823209,2326906339,den exw
23.7398204,37.9770968,223823209,2326906327,den exw
23.7398059,37.9770268,223823209,2326906321,den exw
23.7397319,37.9783156,223823910,2326917321,den exw
23.7397957,37.9782398,223823910,2326917308,den exw
23.7396904,37.9781846,223823910,2326917288,den exw
23.7396789,37.9781982,223823910,2326917293,den exw
23.7396379,37.9781768,223823910,2326917283,den exw
23.7396494,37.9781632,223823910,2326917278,den exw
23.7395810,37.9781274,223823910,2326917262,den exw
23.7395171,37.9782032,223823910,2326917296,den exw
23.7395895,37.9782411,223823910,2326917311,den exw
23.7396189,37.9782062,223823910,2326917300,den exw
23.7396380,37.9782162,223823910,2326917301,den exw
23.7396086,37.9782511,223823910,2326917312,den exw
23.7397319,37.9783156,223823910,2326917321,den exw
23.7390216,37.9780346,223823911,2326917234,den exw
23.7390806,37.9780654,223823911,2326917241,den exw
23.7390349,37.9781197,223823911,2326917259,den exw
23.7390961,37.9781517,223823911,2326917273,den exw
23.7391972,37.9780318,223823911,2326917232,den exw
23.7393192,37.9780957,223823911,2326917248,den exw
23.7393020,37.9781161,223823911,2326917257,den exw
23.7393281,37.9781298,223823911,2326917264,den exw
23.7392884,37.9781769,223823911,2326917284,den exw
23.7392758,37.9781919,223823911,2326917289,den exw
23.7392469,37.9781768,223823911,2326917281,den exw
23.7391630,37.9782763,223823911,2326917315,den exw
23.7389235,37.9781510,223823911,2326917272,den exw
23.7390216,37.9780346,223823911,2326917234,den exw
23.7394405,37.9779718,223823913,2326917220,den exw
23.7394634,37.9779838,223823913,2326917223,den exw
23.7393576,37.9781094,223823913,2326917254,den exw
23.7394065,37.9781350,223823913,2326917267,den exw
23.7394157,37.9781240,223823913,2326917261,den exw
23.7394823,37.9781588,223823913,2326917275,den exw
23.7395220,37.9781117,223823913,2326917256,den exw
23.7394994,37.9780999,223823913,2326917251,den exw
23.7395249,37.9780696,223823913,2326917245,den exw
23.7395841,37.9781006,223823913,2326917253,den exw
23.7395929,37.9780901,223823913,2326917246,den exw
23.7396585,37.9780122,223823913,2326917229,den exw
23.7394836,37.9779206,223823913,2326917215,den exw
23.7394405,37.9779718,223823913,2326917220,den exw
23.7387417,37.9780559,223823914,2326917240,den exw
23.7388398,37.9779394,223823914,2326917217,den exw
23.7390216,37.9780346,223823914,2326917234,den exw
23.7389235,37.9781510,223823914,2326917272,den exw
23.7387417,37.9780559,223823914,2326917240,den exw
23.7386571,37.9785769,223823915,2326917366,den exw
23.7387291,37.9784874,223823915,2326917355,den exw
23.7388741,37.9785599,223823915,2326917362,den exw
23.7388022,37.9786494,223823915,2326917375,den exw
23.7386571,37.9785769,223823915,2326917366,den exw
23.7391218,37.9779246,223823916,2326917216,den exw
23.7392366,37.9779847,223823916,2326917225,den exw
23.7393495,37.9778505,223823916,2326917214,den exw
23.7392348,37.9777904,223823916,2326917211,den exw
23.7391218,37.9779246,223823916,2326917216,den exw
23.7385115,37.9783437,223823917,2326917334,den exw
23.7384264,37.9784495,223823917,2326917352,den exw
23.7385648,37.9785187,223823917,2326917358,den exw
23.7386211,37.9785468,223823917,2326917361,den exw
23.7387062,37.9784410,223823917,2326917351,den exw
23.7385115,37.9783437,223823917,2326917334,den exw
23.7397957,37.9782398,223823918,2326917308,den exw
23.7398868,37.9781316,223823918,2326917265,den exw
23.7397661,37.9780685,223823918,2326917243,den exw
23.7396751,37.9781766,223823918,2326917280,den exw
23.7396904,37.9781846,223823918,2326917288,den exw
23.7397957,37.9782398,223823918,2326917308,den exw
23.7387291,37.9784874,223823919,2326917355,den exw
23.7387964,37.9784037,223823919,2326917348,den exw
23.7388246,37.9784178,223823919,2326917349,den exw
23.7389415,37.9784762,223823919,2326917354,den exw
23.7388741,37.9785599,223823919,2326917362,den exw
23.7387291,37.9784874,223823919,2326917355,den exw
23.7392366,37.9779847,223823920,2326917225,den exw
23.7393706,37.9780548,223823920,2326917238,den exw
23.7394405,37.9779718,223823920,2326917220,den exw
23.7394836,37.9779206,223823920,2326917215,den exw
23.7393495,37.9778505,223823920,2326917214,den exw
23.7392366,37.9779847,223823920,2326917225,den exw
23.7389187,37.9778457,223823921,2326917213,den exw
23.7390477,37.9776925,223823921,2326917210,den exw
23.7392348,37.9777904,223823921,2326917211,den exw
23.7391218,37.9779246,223823921,2326917216,den exw
23.7391058,37.9779436,223823921,2326917218,den exw
23.7389187,37.9778457,223823921,2326917213,den exw
23.7385961,37.9782385,223823922,2326917306,den exw
23.7385115,37.9783437,223823922,2326917334,den exw
23.7387062,37.9784410,223823922,2326917351,den exw
23.7387908,37.9783358,223823922,2326917330,den exw
23.7387685,37.9783246,223823922,2326917326,den exw
23.7385961,37.9782385,223823922,2326917306,den exw
23.7385235,37.9787015,223823923,2326917377,den exw
23.7386924,37.9787859,223823923,2326917379,den exw
23.7388022,37.9786494,223823923,2326917375,den exw
23.7386571,37.9785769,223823923,2326917366,den exw
23.7386000,37.9786479,223823923,2326917374,den exw
23.7385762,37.9786360,223823923,2326917372,den exw
23.7385235,37.9787015,223823923,2326917377,den exw
23.7396751,37.9781766,223823924,2326917280,den exw
23.7396494,37.9781632,223823924,2326917278,den exw
23.7395810,37.9781274,223823924,2326917262,den exw
23.7396064,37.9780971,223823924,2326917249,den exw
23.7395929,37.9780901,223823924,2326917246,den exw
23.7396585,37.9780122,223823924,2326917229,den exw
23.7397661,37.9780685,223823924,2326917243,den exw
23.7396751,37.9781766,223823924,2326917280,den exw
23.7392217,37.9783071,223823925,2326917318,den exw
23.7392942,37.9783450,223823925,2326917335,den exw
23.7393824,37.9782403,223823925,2326917309,den exw
23.7394146,37.9782021,223823925,2326917295,den exw
23.7393713,37.9781794,223823925,2326917286,den exw
23.7393367,37.9782205,223823925,2326917303,den exw
23.7393075,37.9782052,223823925,2326917298,den exw
23.7392217,37.9783071,223823925,2326917318,den exw
23.7391630,37.9782763,223823926,2326917315,den exw
23.7392217,37.9783071,223823926,2326917318,den exw
23.7393075,37.9782052,223823926,2326917298,den exw
23.7393182,37.9781925,223823926,2326917291,den exw
23.7392884,37.9781769,223823926,2326917284,den exw
23.7392758,37.9781919,223823926,2326917289,den exw
23.7392469,37.9781768,223823926,2326917281,den exw
23.7391630,37.9782763,223823926,2326917315,den exw
23.7388398,37.9779394,223823927,2326917217,den exw
23.7389187,37.9778457,223823927,2326917213,den exw
23.7391058,37.9779436,223823927,2326917218,den exw
23.7390805,37.9779736,223823927,2326917222,den exw
23.7391212,37.9779949,223823927,2326917227,den exw
23.7390779,37.9780463,223823927,2326917236,den exw
23.7390320,37.9780223,223823927,2326917230,den exw
23.7390216,37.9780346,223823927,2326917234,den exw
23.7388398,37.9779394,223823927,2326917217,den exw
23.7393824,37.9782403,223823928,2326917309,den exw
23.7395518,37.9783289,223823928,2326917329,den exw
23.7395629,37.9783158,223823928,2326917323,den exw
23.7396011,37.9783358,223823928,2326917332,den exw
23.7395833,37.9783569,223823928,2326917337,den exw
23.7395507,37.9783957,223823928,2326917343,den exw
23.7395018,37.9784537,223823928,2326917353,den exw
23.7392942,37.9783450,223823928,2326917335,den exw
23.7393824,37.9782403,223823928,2326917309,den exw
23.7395018,37.9784537,223823929,2326917353,den exw
23.7395808,37.9784950,223823929,2326917356,den exw
23.7396801,37.9783771,223823929,2326917340,den exw
23.7396011,37.9783358,223823929,2326917332,den exw
23.7395833,37.9783569,223823929,2326917337,den exw
23.7395985,37.9783649,223823929,2326917338,den exw
23.7395659,37.9784036,223823929,2326917346,den exw
23.7395507,37.9783957,223823929,2326917343,den exw
23.7395018,37.9784537,223823929,2326917353,den exw
23.7396801,37.9783771,223823931,2326917340,den exw
23.7396011,37.9783358,223823931,2326917332,den exw
23.7395629,37.9783158,223823931,2326917323,den exw
23.7394653,37.9782647,223823931,2326917314,den exw
23.7395171,37.9782032,223823931,2326917296,den exw
23.7395895,37.9782411,223823931,2326917311,den exw
23.7396086,37.9782511,223823931,2326917312,den exw
23.7397319,37.9783156,223823931,2326917321,den exw
23.7396801,37.9783771,223823931,2326917340,den exw
23.7385961,37.9782385,223823932,2326917306,den exw
23.7386735,37.9781423,223823932,2326917270,den exw
23.7387100,37.9781606,223823932,2326917277,den exw
23.7387262,37.9781404,223823932,2326917269,den exw
23.7389098,37.9782322,223823932,2326917305,den exw
23.7388397,37.9783194,223823932,2326917324,den exw
23.7387919,37.9782955,223823932,2326917317,den exw
23.7387685,37.9783246,223823932,2326917326,den exw
23.7385961,37.9782385,223823932,2326917306,den exw
23.7388246,37.9784178,223823933,2326917349,den exw
23.7388372,37.9784021,223823933,2326917345,den exw
23.7388053,37.9783861,223823933,2326917342,den exw
23.7388534,37.9783262,223823933,2326917327,den exw
23.7388397,37.9783194,223823933,2326917324,den exw
23.7389098,37.9782322,223823933,2326917305,den exw
23.7390724,37.9783134,223823933,2326917320,den exw
23.7389415,37.9784762,223823933,2326917354,den exw
23.7388246,37.9784178,223823933,2326917349,den exw
23.7384264,37.9784495,223823934,2326917352,den exw
23.7383266,37.9785735,223823934,2326917364,den exw
23.7383616,37.9785910,223823934,2326917369,den exw
23.7383446,37.9786121,223823934,2326917371,den exw
23.7385235,37.9787015,223823934,2326917377,den exw
23.7385762,37.9786360,223823934,2326917372,den exw
23.7386184,37.9785835,223823934,2326917367,den exw
23.7385430,37.9785458,223823934,2326917359,den exw
23.7385648,37.9785187,223823934,2326917358,den exw
23.7384264,37.9784495,223823934,2326917352,den exw
23.7405587,37.9770220,223824275,2326925596,den exw
23.7405984,37.9770412,223824275,2326925597,den exw
23.7406218,37.9770111,223824275,2326925594,den exw
23.7405821,37.9769919,223824275,2326925592,den exw
23.7405587,37.9770220,223824275,2326925596,den exw
23.7390337,37.9787519,223874569,2327280549,den exw
23.7391037,37.9786685,223874569,2327280540,den exw
23.7391116,37.9786590,223874569,2327280537,den exw
23.7391610,37.9786848,223874569,2327280542,den exw
23.7391696,37.9786746,223874569,2327280541,den exw
23.7392394,37.9787110,223874569,2327280544,den exw
23.7392362,37.9787149,223874569,2327280545,den exw
23.7393619,37.9787804,223874569,2327280554,den exw
23.7392787,37.9788796,223874569,2327280571,den exw
23.7391523,37.9788137,223874569,2327280558,den exw
23.7390337,37.9787519,223874569,2327280549,den exw
23.7406822,37.9805684,223874570,2327280761,den exw
23.7406624,37.9805942,223874570,2327280762,den exw
23.7406242,37.9806438,223874570,2327280766,den exw
23.7405723,37.9807114,223874570,2327280769,den exw
23.7404632,37.9808531,223874570,2327280775,den exw
23.7404048,37.9809291,223874570,2327280776,den exw
23.7405178,37.9809832,223874570,2327280777,den exw
23.7407543,37.9806757,223874570,2327280768,den exw
23.7408220,37.9805314,223874570,2327280757,den exw
23.7407406,37.9804925,223874570,2327280755,den exw
23.7406822,37.9805684,223874570,2327280761,den exw
23.7413909,37.9796726,223874571,2327280651,den exw
23.7414673,37.9797126,223874571,2327280652,den exw
23.7415576,37.9796028,223874571,2327280646,den exw
23.7413252,37.9794825,223874571,2327280643,den exw
23.7413195,37.9794884,223874571,2327280644,den exw
23.7413010,37.9794787,223874571,2327280642,den exw
23.7412152,37.9795806,223874571,2327280645,den exw
23.7413067,37.9796286,223874571,2327280648,den exw
23.7413138,37.9796201,223874571,2327280647,den exw
23.7413980,37.9796642,223874571,2327280650,den exw
23.7413909,37.9796726,223874571,2327280651,den exw
23.7403142,37.9799607,223874573,2327280681,den exw
23.7404470,37.9798057,223874573,2327280658,den exw
23.7406191,37.9798972,223874573,2327280669,den exw
23.7405456,37.9799830,223874573,2327280689,den exw
23.7405156,37.9799671,223874573,2327280683,den exw
23.7404948,37.9799914,223874573,2327280695,den exw
23.7404664,37.9799763,223874573,2327280687,den exw
23.7404452,37.9800011,223874573,2327280696,den exw
23.7404185,37.9799869,223874573,2327280691,den exw
23.7404013,37.9800070,223874573,2327280700,den exw
23.7403142,37.9799607,223874573,2327280681,den exw
23.7385295,37.9790572,223874574,2327280618,den exw
23.7384742,37.9790292,223874574,2327280612,den exw
23.7384572,37.9790501,223874574,2327280616,den exw
23.7384099,37.9790261,223874574,2327280610,den exw
23.7384288,37.9790030,223874574,2327280605,den exw
23.7383779,37.9789772,223874574,2327280597,den exw
23.7383675,37.9789899,223874574,2327280601,den exw
23.7383373,37.9790270,223874574,2327280611,den exw
23.7382712,37.9791080,223874574,2327280624,den exw
23.7384246,37.9791857,223874574,2327280632,den exw
23.7385295,37.9790572,223874574,2327280618,den exw
23.7405265,37.9805971,223874575,2327280763,den exw
23.7404745,37.9806647,223874575,2327280767,den exw
23.7403863,37.9806225,223874575,2327280765,den exw
23.7404403,37.9805523,223874575,2327280760,den exw
23.7404267,37.9805458,223874575,2327280758,den exw
23.7405411,37.9803972,223874575,2327280748,den exw
23.7406458,37.9804473,223874575,2327280753,den exw
23.7405875,37.9805232,223874575,2327280756,den exw
23.7405677,37.9805489,223874575,2327280759,den exw
23.7406624,37.9805942,223874575,2327280762,den exw
23.7406242,37.9806438,223874575,2327280766,den exw
23.7405265,37.9805971,223874575,2327280763,den exw
23.7403693,37.9802233,223874576,2327280737,den exw
23.7401770,37.9801209,223874576,2327280732,den exw
23.7402594,37.9800247,223874576,2327280704,den exw
23.7403548,37.9800755,223874576,2327280717,den exw
23.7403750,37.9800862,223874576,2327280723,den exw
23.7403861,37.9800732,223874576,2327280715,den exw
23.7404119,37.9800869,223874576,2327280725,den exw
23.7404072,37.9800924,223874576,2327280726,den exw
23.7404218,37.9801001,223874576,2327280729,den exw
23.7404113,37.9801123,223874576,2327280730,den exw
23.7404478,37.9801317,223874576,2327280733,den exw
23.7403693,37.9802233,223874576,2327280737,den exw
23.7389711,37.9792446,223874577,2327280637,den exw
23.7388508,37.9791836,223874577,2327280631,den exw
23.7387913,37.9791534,223874577,2327280628,den exw
23.7387579,37.9791944,223874577,2327280633,den exw
23.7387653,37.9791982,223874577,2327280634,den exw
23.7387429,37.9792257,223874577,2327280636,den exw
23.7386903,37.9791991,223874577,2327280635,den exw
23.7387100,37.9791750,223874577,2327280630,den exw
23.7386586,37.9791490,223874577,2327280627,den exw
23.7385689,37.9792589,223874577,2327280638,den exw
23.7388018,37.9793769,223874577,2327280641,den exw
23.7388212,37.9793532,223874577,2327280639,den exw
23.7388646,37.9793752,223874577,2327280640,den exw
23.7389711,37.9792446,223874577,2327280637,den exw
23.7383779,37.9789772,223874578,2327280597,den exw
23.7384043,37.9789449,223874578,2327280586,den exw
23.7383151,37.9788997,223874578,2327280575,den exw
23.7383323,37.9788785,223874578,2327280570,den exw
23.7382921,37.9788581,223874578,2327280565,den exw
23.7382340,37.9789294,223874578,2327280581,den exw
23.7382647,37.9789449,223874578,2327280585,den exw
23.7382397,37.9789755,223874578,2327280596,den exw
23.7382290,37.9789701,223874578,2327280595,den exw
23.7381618,37.9790525,223874578,2327280617,den exw
23.7382712,37.9791080,223874578,2327280624,den exw
23.7383373,37.9790270,223874578,2327280611,den exw
23.7383260,37.9790213,223874578,2327280608,den exw
23.7383563,37.9789842,223874578,2327280599,den exw
23.7383675,37.9789899,223874578,2327280601,den exw
23.7383779,37.9789772,223874578,2327280597,den exw
23.7384340,37.9789203,223874579,2327280580,den exw
23.7384711,37.9789392,223874579,2327280583,den exw
23.7384547,37.9789593,223874579,2327280590,den exw
23.7384985,37.9789814,223874579,2327280598,den exw
23.7384877,37.9789947,223874579,2327280603,den exw
23.7385262,37.9790142,223874579,2327280607,den exw
23.7385459,37.9789901,223874579,2327280602,den exw
23.7385667,37.9789645,223874579,2327280594,den exw
23.7385421,37.9789520,223874579,2327280588,den exw
23.7385577,37.9789329,223874579,2327280582,den exw
23.7385824,37.9789453,223874579,2327280587,den exw
23.7386492,37.9788634,223874579,2327280567,den exw
23.7385298,37.9788028,223874579,2327280557,den exw
23.7384762,37.9788685,223874579,2327280568,den exw
23.7384889,37.9788750,223874579,2327280569,den exw
23.7384675,37.9789011,223874579,2327280576,den exw
23.7384549,37.9788947,223874579,2327280573,den exw
23.7384340,37.9789203,223874579,2327280580,den exw
23.7407305,37.9801556,223874580,2327280735,den exw
23.7407822,37.9800927,223874580,2327280727,den exw
23.7409718,37.9801894,223874580,2327280736,den exw
23.7409376,37.9802613,223874580,2327280739,den exw
23.7407305,37.9801556,223874580,2327280735,den exw
23.7407822,37.9800927,223874581,2327280727,den exw
23.7408422,37.9800195,223874581,2327280703,den exw
23.7410318,37.9801163,223874581,2327280731,den exw
23.7409718,37.9801894,223874581,2327280736,den exw
23.7407822,37.9800927,223874581,2327280727,den exw
23.7387356,37.9790865,223874582,2327280621,den exw
23.7388731,37.9791562,223874582,2327280629,den exw
23.7389766,37.9790293,223874582,2327280613,den exw
23.7388391,37.9789596,223874582,2327280591,den exw
23.7387356,37.9790865,223874582,2327280621,den exw
23.7405887,37.9800060,223874583,2327280698,den exw
23.7405276,37.9800773,223874583,2327280719,den exw
23.7406538,37.9801444,223874583,2327280734,den exw
23.7407149,37.9800731,223874583,2327280713,den exw
23.7405887,37.9800060,223874583,2327280698,den exw
23.7389962,37.9785044,223874584,2327280528,den exw
23.7391268,37.9783488,223874584,2327280525,den exw
23.7392811,37.9784292,223874584,2327280526,den exw
23.7391506,37.9785849,223874584,2327280530,den exw
23.7389962,37.9785044,223874584,2327280528,den exw
23.7405875,37.9805232,223874585,2327280756,den exw
23.7406822,37.9805684,223874585,2327280761,den exw
23.7407406,37.9804925,223874585,2327280755,den exw
23.7406458,37.9804473,223874585,2327280753,den exw
23.7405875,37.9805232,223874585,2327280756,den exw
23.7381695,37.9787689,223874586,2327280552,den exw
23.7380958,37.9788593,223874586,2327280566,den exw
23.7382052,37.9789148,223874586,2327280579,den exw
23.7382789,37.9788244,223874586,2327280560,den exw
23.7381695,37.9787689,223874586,2327280552,den exw
23.7404745,37.9806647,223874587,2327280767,den exw
23.7405265,37.9805971,223874587,2327280763,den exw
23.7406242,37.9806438,223874587,2327280766,den exw
23.7405723,37.9807114,223874587,2327280769,den exw
23.7404745,37.9806647,223874587,2327280767,den exw
23.7381695,37.9787689,223874588,2327280552,den exw
23.7382553,37.9786637,223874588,2327280539,den exw
23.7384252,37.9787498,223874588,2327280548,den exw
23.7383394,37.9788550,223874588,2327280564,den exw
23.7382789,37.9788244,223874588,2327280560,den exw
23.7381695,37.9787689,223874588,2327280552,den exw
23.7413346,37.9797394,223874589,2327280654,den exw
23.7413909,37.9796726,223874589,2327280651,den exw
23.7413067,37.9796286,223874589,2327280648,den exw
23.7412152,37.9795806,223874589,2327280645,den exw
23.7411589,37.9796474,223874589,2327280649,den exw
23.7413346,37.9797394,223874589,2327280654,den exw
23.7405456,37.9799830,223874590,2327280689,den exw
23.7405887,37.9800060,223874590,2327280698,den exw
23.7407149,37.9800731,223874590,2327280713,den exw
23.7407883,37.9799873,223874590,2327280693,den exw
23.7406191,37.9798972,223874590,2327280669,den exw
23.7405456,37.9799830,223874590,2327280689,den exw
23.7392335,37.9786281,223874591,2327280533,den exw
23.7392860,37.9786555,223874591,2327280536,den exw
23.7394117,37.9787210,223874591,2327280546,den exw
23.7395423,37.9785654,223874591,2327280529,den exw
23.7393641,37.9784725,223874591,2327280527,den exw
